"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL195057";"";"";"Small molecule";"";"420.34";"5";"16";"3.81";"55.81";"4";"2";"0";"6";"N";"0.70";"8.48";"6.39";"4.24";"4.16";"2";"MOL";"-1";"28";"5";"2";"0";"419.1167";"-1.00";"NEUTRAL";"C21H23Cl2N3O2";"O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1";"HQPJIWFXJJJLTM-OWOJBTEDSA-N"
"CHEMBL3617968";"BAY-678";"";"Small molecule";"";"400.36";"449";"578";"4.11";"86.09";"4";"1";"0";"3";"N";"0.84";"None";"0.61";"2.62";"2.62";"2";"MOL";"-1";"29";"6";"1";"0";"400.1147";"-1.39";"NEUTRAL";"C20H15F3N4O2";"CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)nc1";"PGIVGIFOWOVINL-GOSISDBHSA-N"
"CHEMBL462508";"";"";"Small molecule";"";"457.41";"7";"7";"4.87";"48.47";"4";"1";"0";"7";"N";"0.51";"None";"7.33";"4.75";"4.48";"3";"MOL";"-1";"31";"5";"1";"0";"456.1484";"-1.44";"NEUTRAL";"C24H26Cl2N4O";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1";"JMYVVZJJTRVCDC-UHFFFAOYSA-N"
"CHEMBL602065";"";"D-354";"Small molecule";"";"444.62";"3";"3";"4.33";"42.84";"5";"1";"0";"7";"N";"0.59";"10.49";"9.60";"4.86";"2.30";"3";"MOL";"-1";"33";"5";"1";"0";"444.2889";"-0.91";"BASE";"C28H36N4O";"CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)[C@H]1CCc2c(O)cccc2C1";"MDTYNDPHGHTQTJ-QHCPKHFHSA-N"
"CHEMBL4096422";"";"";"Small molecule";"";"420.51";"3";"12";"2.93";"79.36";"5";"2";"0";"7";"N";"0.58";"12.79";"8.66";"3.07";"1.79";"3";"MOL";"-1";"31";"7";"2";"0";"420.2161";"-0.58";"BASE";"C24H28N4O3";"CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1";"WIJUWJDUUDINBR-GOSISDBHSA-N"
"CHEMBL4584372";"";"";"Unknown";"";"521.56";"6";"6";"6.14";"43.18";"6";"0";"1";"12";"N";"0.23";"None";"10.20";"5.96";"3.24";"3";"MOL";"-1";"33";"5";"0";"1";"484.2064";"-1.45";"BASE";"C26H34Cl2N4OS";"CCCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(Cl)ccc1OC.Cl";"VBJNGPHBISORIA-UHFFFAOYSA-N"
"CHEMBL4630644";"BAY-386";"";"Unknown";"";"514.53";"464";"647";"3.27";"105.84";"7";"0";"1";"4";"N";"0.62";"None";"None";"3.14";"3.14";"2";"MOL";"-1";"35";"9";"0";"1";"514.1498";"-1.37";"NEUTRAL";"C22H25F3N4O5S";"O=C(N1CCS(=O)(=O)CC1)N1C[C@H](c2ccc(OC(F)(F)F)cc2)C[C@H](c2nc(C3CC3)no2)C1";"RNQODBQYMXYMCT-SJORKVTESA-N"
"CHEMBL4856161";"";"";"Unknown";"";"481.39";"6";"6";"4.65";"61.80";"4";"2";"0";"6";"N";"0.54";"10.13";"7.19";"4.79";"4.58";"3";"MOL";"-1";"31";"5";"2";"0";"480.1049";"-0.94";"NEUTRAL";"C25H25BrN2O3";"COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccccc1Br)CC2";"AGUIOVNIFLIHLU-UHFFFAOYSA-N"
"CHEMBL4862890";"";"";"Unknown";"";"410.49";"8";"33";"4.23";"63.35";"4";"2";"0";"10";"N";"0.49";"13.56";"10.44";"3.84";"1.01";"3";"MOL";"-1";"30";"5";"2";"0";"410.2006";"-0.32";"BASE";"C24H27FN2O3";"COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1";"KXRNXSYVAAEIGF-XLIONFOSSA-N"
"CHEMBL309858";"";"";"Small molecule";"";"480.57";"3";"3";"3.30";"40.10";"5";"1";"0";"6";"N";"0.80";"None";"8.65";"3.24";"1.51";"2";"MOL";"-1";"27";"5";"1";"0";"364.2263";"-1.07";"BASE";"C26H32N4O5";"O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCCNC3=Nc4ccccc4OC3)CC2)cc1";"HNIJOAWTFLCFJN-WLHGVMLRSA-N"
"CHEMBL127029";"";"";"Small molecule";"";"558.03";"3";"3";"4.94";"57.95";"5";"1";"0";"9";"N";"0.45";"None";"7.93";"4.46";"3.81";"3";"MOL";"-1";"33";"6";"1";"0";"467.1976";"-1.55";"NEUTRAL";"C28H32ClN3O7";"COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(Cl)cc3)o2)CC1.O=C(O)C(=O)O";"MGCHMUOOTWGJPZ-UHFFFAOYSA-N"
"CHEMBL3633184";"";"";"Small molecule";"";"412.53";"60";"116";"3.51";"65.12";"4";"1";"0";"4";"N";"0.82";"12.90";"9.20";"2.26";"0.46";"1";"MOL";"-1";"30";"7";"1";"0";"412.2474";"-0.64";"BASE";"C23H32N4O3";"CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@@H](N3Cc4ccccc4NC3=O)C1)C2";"BUYVTPGEWYQFCF-RSPOEFSDSA-N"
"CHEMBL550849";"";"";"Small molecule";"";"393.81";"3";"3";"4.00";"26.79";"2";"0";"0";"4";"N";"0.72";"None";"7.69";"3.20";"2.73";"1";"MOL";"-1";"26";"4";"0";"0";"393.1231";"-1.69";"NEUTRAL";"C17H20ClF4N3O";"O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1F";"QFLHFFBCSDMNNW-UHFFFAOYSA-N"
"CHEMBL1503220";"";"";"Small molecule";"";"434.52";"14";"22";"3.77";"81.70";"4";"1";"0";"5";"N";"0.62";"None";"None";"2.77";"2.77";"3";"MOL";"-1";"31";"6";"1";"0";"434.1300";"-0.95";"NEUTRAL";"C24H22N2O4S";"CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccc(OC)cc3)cc21";"UFOYCFLCNQFALX-UHFFFAOYSA-N"
"CHEMBL3220219";"";"";"Small molecule";"";"452.60";"8";"8";"4.99";"52.23";"5";"1";"0";"4";"N";"0.61";"None";"8.49";"4.29";"3.17";"3";"MOL";"-1";"32";"5";"1";"0";"452.2046";"-1.26";"NEUTRAL";"C25H29FN4OS";"O=C1CC(CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21";"GYWXJONOYHIRDG-UHFFFAOYSA-N"
"CHEMBL78195";"";"";"Small molecule";"";"480.52";"3";"3";"6.15";"35.58";"3";"1";"1";"6";"N";"0.50";"None";"7.91";"6.50";"5.88";"1";"MOL";"-1";"32";"4";"1";"1";"479.2470";"-1.43";"NEUTRAL";"C26H39Cl2N3O";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCCCC1";"ARXSWHRTJLWTMT-AQYVVDRMSA-N"
"CHEMBL3775583";"";"";"Small molecule";"";"489.57";"3";"3";"3.98";"62.97";"8";"0";"0";"7";"N";"0.37";"None";"9.20";"3.36";"1.57";"3";"MOL";"-1";"34";"7";"0";"0";"489.1922";"-1.84";"BASE";"C23H26F3N7S";"Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cccnn1";"RPAZQDWESIXCRX-UHFFFAOYSA-N"
"CHEMBL3926847";"";"";"Small molecule";"";"445.54";"8";"13";"4.42";"59.98";"7";"0";"0";"7";"N";"0.40";"None";"8.62";"2.81";"1.57";"3";"MOL";"-1";"31";"6";"0";"0";"445.1748";"-1.43";"BASE";"C22H25F2N5OS";"Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C";"XIHOJUYAGODVFH-HTAPYJJXSA-N"
"CHEMBL70866";"";"";"Small molecule";"";"476.42";"6";"6";"3.80";"54.04";"5";"1";"0";"9";"N";"0.56";"None";"7.82";"3.84";"3.27";"2";"MOL";"-1";"30";"6";"1";"0";"475.1471";"-1.30";"NEUTRAL";"C23H30BrN3O3";"COc1ccc(OC)c(N2CCN(CCCCNC(=O)c3ccc(Br)cc3)CC2)c1";"XYWCAOFTBSFDJW-UHFFFAOYSA-N"
"CHEMBL542324";"";"";"Small molecule";"";"403.98";"5";"5";"4.55";"32.51";"5";"0";"0";"7";"N";"0.57";"None";"8.09";"4.77";"4.00";"3";"MOL";"-1";"26";"4";"0";"0";"367.1718";"-1.95";"NEUTRAL";"C21H26ClN3OS";"Cl.c1ccc(N2CCN(CCCCc3cc(-c4cccs4)no3)CC2)cc1";"QCKGYXVPFNYGPA-UHFFFAOYSA-N"
"CHEMBL542139";"";"SB-271046A";"Small molecule";"";"488.46";"32";"1067";"4.08";"70.67";"6";"2";"0";"5";"N";"0.61";"6.43";"8.83";"2.98";"2.93";"3";"MOL";"-1";"29";"6";"2";"0";"451.0791";"-1.62";"ZWITTERION";"C20H23Cl2N3O3S2";"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1.Cl";"RMXZRJYGJMSDQK-UHFFFAOYSA-N"
"CHEMBL1519178";"";"";"Small molecule";"";"438.93";"17";"18";"2.17";"54.40";"6";"1";"0";"7";"N";"0.77";"None";"7.30";"2.77";"2.51";"2";"MOL";"-1";"29";"6";"1";"0";"402.1955";"-1.10";"NEUTRAL";"C22H28ClFN2O4";"Cl.OC(COCC1COc2ccccc2O1)CN1CCN(c2ccccc2F)CC1";"NHWQKNFFBGFTNU-UHFFFAOYSA-N"
"CHEMBL318925";"";"";"Small molecule";"";"532.71";"3";"3";"5.40";"75.71";"5";"1";"2";"9";"N";"0.30";"None";"9.58";"5.29";"3.12";"3";"MOL";"-1";"38";"6";"1";"2";"532.2396";"-0.48";"BASE";"C31H36N2O4S";"CS(=O)(=O)Oc1cccc2c1CC[C@H]1[C@H]2CCCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1";"PRDRZXROMYANHC-YTMVLYRLSA-N"
"CHEMBL3289652";"";"";"Small molecule";"";"340.85";"6";"7";"4.45";"19.62";"3";"0";"0";"4";"N";"0.70";"None";"8.21";"4.40";"3.52";"3";"MOL";"-1";"24";"3";"0";"0";"340.1342";"-1.15";"NEUTRAL";"C20H21ClN2O";"Clc1ccc(N2CCN(CCc3cc4ccccc4o3)CC2)cc1";"SOTOLGCHXNIWRF-UHFFFAOYSA-N"
"CHEMBL116735";"";"";"Small molecule";"";"480.57";"17";"17";"5.79";"23.55";"2";"0";"1";"9";"N";"0.39";"None";"7.59";"6.29";"5.89";"3";"MOL";"-1";"35";"3";"0";"1";"480.2388";"-0.83";"NEUTRAL";"C29H31F3N2O";"O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"MUAYITOFLINYIL-UHFFFAOYSA-N"
"CHEMBL1432055";"";"";"Small molecule";"";"347.46";"10";"11";"2.40";"70.67";"4";"2";"0";"10";"N";"0.64";"11.54";"10.05";"1.70";"-0.75";"1";"MOL";"-1";"25";"6";"2";"0";"347.2209";"-0.97";"BASE";"C19H29N3O3";"CCCCN(CC)CCCNC(=O)CC1Oc2ccccc2NC1=O";"IYBVMICTDCGOGB-UHFFFAOYSA-N"
"CHEMBL80207";"";"";"Small molecule";"";"365.91";"3";"3";"5.28";"31.92";"2";"1";"1";"4";"N";"0.68";"None";"9.11";"5.35";"3.64";"3";"MOL";"-1";"26";"3";"1";"1";"365.1659";"-1.07";"BASE";"C22H24ClN3";"CC1(c2cc(-c3ccc(Cl)cc3)[nH]n2)CCN(Cc2ccccc2)CC1";"UOIRCOOXVJGCIE-UHFFFAOYSA-N"
"CHEMBL423632";"";"";"Small molecule";"";"373.50";"11";"11";"4.35";"39.34";"2";"1";"0";"3";"N";"0.74";"None";"5.68";"3.85";"3.84";"3";"MOL";"-1";"28";"4";"1";"0";"373.2154";"-1.16";"NEUTRAL";"C24H27N3O";"O=C(c1cccc(CN2CCc3c([nH]c4ccccc34)C2)c1)N1CCCCC1";"GPBYZZHKBHRMCG-UHFFFAOYSA-N"
"CHEMBL4797996";"";"";"Unknown";"";"418.03";"6";"6";"5.06";"35.58";"2";"1";"1";"4";"N";"0.74";"None";"9.57";"4.54";"2.38";"1";"MOL";"-1";"29";"4";"1";"1";"417.2547";"-1.15";"BASE";"C24H36ClN3O";"C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N3CCCC3)CC2)CCc2ccc(Cl)cc21";"ORDRIDLDACAQJO-IPJJNNNSSA-N"
"CHEMBL4791884";"";"";"Unknown";"";"421.50";"4";"5";"3.22";"86.82";"5";"3";"0";"6";"N";"0.53";"9.76";"6.28";"2.66";"2.62";"3";"MOL";"-1";"31";"7";"3";"0";"421.2002";"-0.17";"NEUTRAL";"C24H27N3O4";"O=C(NCCCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@@H]21)c1cc2ccccc2[nH]1";"XUAGVHSWKPRGFP-JTHBVZDNSA-N"
"CHEMBL2443006";"";"";"Small molecule";"";"499.59";"6";"8";"2.98";"74.11";"9";"0";"0";"14";"N";"0.31";"None";"5.64";"3.23";"3.22";"3";"MOL";"-1";"36";"9";"0";"0";"499.2595";"-1.77";"NEUTRAL";"C26H34FN5O4";"COc1ccccc1N1CCN(Cc2cn(-c3ccc(OCCOCCOCCF)cc3)nn2)CC1";"NJTHDWRTKWUXOY-UHFFFAOYSA-N"
"CHEMBL390181";"";"";"Small molecule";"";"535.64";"5";"5";"5.66";"46.53";"6";"0";"2";"10";"N";"0.34";"None";"8.04";"5.84";"5.11";"3";"MOL";"-1";"39";"6";"0";"2";"535.2646";"-0.90";"NEUTRAL";"C31H35F2N3O3";"COc1ccc(C2=NO[C@@H](CCCN3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)C2)cc1OC";"PBLLZSMBTAPYBH-MHZLTWQESA-N"
"CHEMBL3800303";"";"";"Small molecule";"";"437.54";"8";"34";"3.98";"91.18";"6";"4";"0";"12";"N";"0.25";"9.80";"8.97";"3.63";"2.39";"3";"MOL";"-1";"32";"6";"4";"0";"437.2202";"0.07";"BASE";"C26H31NO5";"COc1cc(CCNC[C@H](O)c2ccc(O)c(O)c2)ccc1OCCCc1ccccc1";"PGSGTPNUOJTSEM-DEOSSOPVSA-N"
"CHEMBL108527";"";"";"Small molecule";"";"480.44";"5";"5";"5.51";"35.58";"3";"1";"1";"6";"N";"0.37";"None";"7.00";"5.84";"5.69";"3";"MOL";"-1";"33";"4";"1";"1";"479.1531";"-1.17";"NEUTRAL";"C27H27Cl2N3O";"O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1Cc1ccccc1-2";"CVHDGXBLAOQADH-UHFFFAOYSA-N"
"CHEMBL4438524";"";"";"Unknown";"";"477.68";"3";"3";"5.35";"57.28";"6";"1";"1";"8";"N";"0.35";"8.33";"9.42";"3.56";"2.63";"3";"MOL";"-1";"34";"6";"1";"1";"477.2562";"-1.30";"BASE";"C27H35N5OS";"COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)[nH]3)CC2)CC1";"UNDYONYPTZDMOJ-UHFFFAOYSA-N"
"CHEMBL3774895";"";"";"Small molecule";"";"505.57";"3";"3";"3.86";"72.20";"9";"0";"1";"8";"N";"0.34";"None";"9.16";"3.68";"1.92";"3";"MOL";"-1";"35";"8";"0";"1";"505.1872";"-1.96";"BASE";"C23H26F3N7OS";"Cn1c(SCCCN2CC3CCN(c4cccc(OC(F)(F)F)c4)C3C2)nnc1-c1cnccn1";"IZZNYYLQSUDWDO-UHFFFAOYSA-N"
"CHEMBL3927710";"";"";"Small molecule";"";"383.54";"2";"2";"4.40";"58.37";"4";"1";"0";"5";"N";"0.83";"None";"9.59";"3.29";"1.12";"2";"MOL";"-1";"28";"5";"1";"0";"383.2573";"-1.15";"BASE";"C23H33N3O2";"CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(C)ccc34)CC2)CC1";"FJCLYLWFKWDKEV-KESTWPANSA-N"
"CHEMBL3764612";"";"";"Small molecule";"";"463.53";"4";"5";"4.45";"56.07";"7";"0";"0";"7";"N";"0.38";"None";"6.84";"3.66";"3.55";"3";"MOL";"-1";"32";"6";"0";"0";"463.1654";"-2.11";"NEUTRAL";"C22H24F3N5OS";"Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1";"WHEWCDCGFVTYAK-UHFFFAOYSA-N"
"CHEMBL2420891";"";"";"Small molecule";"";"377.34";"5";"6";"5.53";"6.48";"3";"0";"1";"3";"N";"0.59";"None";"7.29";"5.74";"5.49";"3";"MOL";"-1";"24";"2";"0";"1";"376.0568";"-1.91";"NEUTRAL";"C19H18Cl2N2S";"Clc1cccc(N2CCN(Cc3csc4ccccc34)CC2)c1Cl";"BLVKQYQCYGVTBD-UHFFFAOYSA-N"
"CHEMBL519103";"";"";"Small molecule";"";"358.40";"10";"15";"4.62";"79.90";"4";"2";"0";"4";"N";"0.56";"12.98";"5.44";"3.47";"3.46";"4";"MOL";"-1";"27";"6";"2";"0";"358.1430";"-1.64";"NEUTRAL";"C21H18N4O2";"Cc1ccc2c(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c[nH]c2c1";"IVCPUOLRERPDSF-UHFFFAOYSA-N"
"CHEMBL3605345";"";"";"Small molecule";"";"495.48";"2";"2";"4.89";"57.70";"6";"1";"0";"8";"N";"0.49";"7.65";"8.25";"4.50";"4.33";"3";"MOL";"-1";"31";"6";"1";"0";"458.1543";"-2.18";"NEUTRAL";"C23H28Cl2N4O2S";"COc1ccc2nc(NC(=O)CCCCN3CCN(c4ccc(Cl)cc4)CC3)sc2c1.Cl";"BGZUDAQLQTXFNH-UHFFFAOYSA-N"
"CHEMBL106660";"";"";"Small molecule";"";"446.03";"5";"5";"7.07";"12.47";"2";"0";"1";"8";"N";"0.37";"None";"9.99";"7.25";"4.70";"3";"MOL";"-1";"32";"2";"0";"1";"445.2172";"-0.43";"BASE";"C29H32ClNO";"Clc1cccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)c1";"OYZKUGKMWYXUJF-UHFFFAOYSA-N"
"CHEMBL3906069";"";"";"Small molecule";"";"479.60";"2";"2";"5.53";"67.60";"5";"1";"1";"7";"N";"0.48";"None";"9.57";"4.62";"2.47";"3";"MOL";"-1";"35";"6";"1";"1";"479.2584";"-1.31";"BASE";"C28H34FN3O3";"COc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1";"YZBUHABEHVWWRM-UILWBTOOSA-N"
"CHEMBL3903560";"";"";"Small molecule";"";"416.59";"5";"5";"3.13";"57.70";"6";"1";"0";"7";"N";"0.75";"None";"8.31";"3.22";"2.26";"2";"MOL";"-1";"29";"6";"1";"0";"416.2246";"-1.76";"NEUTRAL";"C22H32N4O2S";"COCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1";"DSNSWHGDQTZOTM-IYARVYRRSA-N"
"CHEMBL3759860";"";"";"Small molecule";"";"481.04";"23";"34";"2.64";"97.13";"6";"2";"0";"7";"N";"0.58";"None";"9.03";"1.60";"-0.03";"1";"MOL";"-1";"33";"8";"3";"0";"480.2503";"-1.03";"BASE";"C24H37ClN4O4";"COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=O)C(C)C)CC2)C[C@H]1OC";"WCDPZBYIZZTNIC-RBBKRZOGSA-N"
"CHEMBL3774588";"";"";"Small molecule";"";"442.56";"14";"27";"3.61";"63.22";"8";"0";"0";"7";"N";"0.41";"None";"9.14";"2.43";"0.69";"3";"MOL";"-1";"31";"7";"0";"0";"442.1951";"-1.78";"BASE";"C22H27FN6OS";"Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C";"FZEUFNLUEJZENL-UHFFFAOYSA-N"
"CHEMBL238519";"";"";"Small molecule";"";"483.97";"13";"14";"5.00";"63.69";"5";"1";"1";"6";"N";"0.53";"10.45";"8.82";"4.21";"2.93";"3";"MOL";"-1";"34";"6";"1";"1";"483.1725";"-1.08";"BASE";"C26H27ClFN3O3";"Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(Cl)cc2n1";"CDIJUVQEFYLOLF-UHFFFAOYSA-N"
"CHEMBL155207";"";"";"Small molecule";"";"319.45";"3";"3";"4.41";"31.92";"2";"1";"0";"5";"N";"0.76";"None";"9.24";"4.32";"2.49";"3";"MOL";"-1";"24";"3";"1";"0";"319.2048";"-0.92";"BASE";"C21H25N3";"c1ccc(CCC2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"YLBNUQZHSMXDAJ-UHFFFAOYSA-N"
"CHEMBL3325906";"";"";"Small molecule";"";"372.51";"5";"5";"4.93";"35.50";"3";"2";"0";"4";"N";"0.64";"10.51";"9.36";"4.90";"3.14";"3";"MOL";"-1";"28";"3";"2";"0";"372.2202";"-0.26";"BASE";"C25H28N2O";"Cc1cccc(CNc2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1";"BJSBCWNGMVPHTE-UHFFFAOYSA-N"
"CHEMBL1258722";"";"";"Small molecule";"";"394.52";"36";"36";"4.21";"59.73";"5";"0";"0";"8";"N";"0.57";"None";"1.43";"3.73";"3.73";"3";"MOL";"-1";"29";"6";"0";"0";"394.2369";"-1.73";"NEUTRAL";"C23H30N4O2";"CCCOc1ccc(-c2nn3c(C)cc(C)nc3c2CC(=O)N(CC)CC)cc1";"FZPKLZHGBRKKCP-UHFFFAOYSA-N"
"CHEMBL3985305";"";"";"Small molecule";"";"493.58";"2";"2";"5.25";"76.83";"6";"1";"1";"6";"N";"0.51";"None";"9.54";"4.40";"2.27";"3";"MOL";"-1";"36";"7";"1";"1";"493.2377";"-1.29";"BASE";"C28H32FN3O4";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4ccc(F)cc34)CC2)CC1)c1ccc2c(c1)OCO2";"PGQVBLPLAKZWKQ-LBZQVFOQSA-N"
"CHEMBL282199";"";"SB-269970";"Small molecule";"";"352.50";"36";"187";"2.67";"60.85";"4";"1";"0";"5";"N";"0.88";"8.21";"8.95";"1.52";"1.00";"1";"MOL";"-1";"24";"5";"1";"0";"352.1821";"-1.31";"BASE";"C18H28N2O3S";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1";"HWKROQUZSKPIKQ-MRXNPFEDSA-N"
"CHEMBL2024517";"CARIPRAZINE HYDROCHLORIDE";"CARIPRAZINE HCL|CARIPRAZINE HYDROCHLORIDE|RGH-188 HCL|VRAYLAR";"Small molecule";"4.0";"463.88";"33";"1073";"4.34";"38.82";"3";"1";"0";"5";"N";"0.76";"None";"7.91";"4.06";"3.43";"1";"MOL";"0";"28";"5";"1";"0";"426.1953";"-1.50";"NEUTRAL";"C21H33Cl3N4O";"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl";"GPPJWWMREQHLQT-BHQIMSFRSA-N"
"CHEMBL3965089";"";"";"Small molecule";"";"428.96";"2";"2";"4.64";"82.16";"5";"1";"0";"6";"N";"0.72";"9.03";"9.72";"2.44";"1.17";"2";"MOL";"-1";"30";"6";"1";"0";"428.1979";"-1.56";"BASE";"C23H29ClN4O2";"N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1";"MDIVYFVFTFEFJF-RUCARUNLSA-N"
"CHEMBL574942";"";"";"Small molecule";"";"479.54";"4";"4";"2.52";"118.66";"9";"1";"0";"10";"N";"0.27";"11.58";"7.93";"3.25";"2.61";"3";"MOL";"-1";"35";"11";"1";"1";"479.2281";"-2.12";"NEUTRAL";"C24H29N7O4";"COc1ccccc1N1CCN(CCCCNC(=O)c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)CC1";"ICAXJXBKECLWJQ-UHFFFAOYSA-N"
"CHEMBL64894";"GENTIAN VIOLET";"BASIC VIOLET 1|BASIC VIOLET 3|C.I. 42535|C.I. BASIC VIOLET 1|C.I. BASIC VIOLET 3|CI 42535|CRYSTAL VIOLET|GENAPAX|GENTIAN VIOLET|GNF-Pf-880|GV 11|LOWACRYL VIOLET 1|METHYL VIOLET|METHYL VIOLET 10B|METHYLROSANILINE CHLORIDE|METHYLROSANILINII CHLORIDUM|METHYLROSANILINIUM CHLORIDE|Methylrosaniline Cl|Methylrosanilinium Cl|NSC-3090|Pyoktanin|Viocid";"Small molecule";"4.0";"407.99";"235";"1068";"4.46";"9.49";"2";"0";"0";"4";"N";"0.73";"None";"4.83";"1.40";"1.39";"2";"MOL";"0";"28";"3";"0";"0";"372.2434";"-0.31";"NEUTRAL";"C25H30ClN3";"CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]";"ZXJXZNDDNMQXFV-UHFFFAOYSA-M"
"CHEMBL3697993";"";"";"Small molecule";"";"443.59";"3";"3";"3.03";"63.27";"6";"1";"0";"6";"N";"0.73";"None";"8.37";"2.78";"1.77";"1";"MOL";"-1";"32";"7";"1";"0";"443.2784";"-0.96";"NEUTRAL";"C25H37N3O4";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCOCC1";"FUJBVUPRADYUIB-XUTJKUGGSA-N"
"CHEMBL3914241";"";"";"Small molecule";"";"402.56";"5";"5";"3.68";"48.91";"6";"0";"0";"5";"N";"0.76";"None";"8.30";"3.65";"2.70";"2";"MOL";"-1";"28";"6";"0";"0";"402.2089";"-1.70";"NEUTRAL";"C21H30N4O2S";"CCOC(=O)N1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1";"FQEKHPKAOCFEHM-UHFFFAOYSA-N"
"CHEMBL191855";"";"";"Small molecule";"";"419.36";"4";"4";"3.68";"61.60";"4";"2";"0";"6";"N";"0.55";"None";"6.40";"3.71";"3.67";"2";"MOL";"-1";"28";"5";"3";"0";"418.1327";"-1.31";"NEUTRAL";"C21H24Cl2N4O";"Nc1cccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)c1";"FWYMLODBNSUZMM-OWOJBTEDSA-N"
"CHEMBL3915293";"";"";"Small molecule";"";"467.59";"2";"2";"4.42";"76.19";"6";"1";"0";"7";"N";"0.56";"None";"9.57";"3.16";"1.00";"3";"MOL";"-1";"34";"7";"1";"0";"467.2697";"-1.92";"BASE";"C26H34FN5O2";"Cc1ccn(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)n1";"RLVPJHQAQHSEHQ-XYWHTSSQSA-N"
